subjId,Job_title_Coded,received_training_from_cadre,ebps_received_training_from_cadre,primary_intervention,secondary_intervention,tertiary_intervention,ebp_count,ebP_name,ebP_rename,ebP_abbrev,pct_correct,pct_fidelity,cadre_trained_ebp,intervention_no,intervention_1,intervention_2,intervention_3,intervention_extra,filter_$,cadre_train,cadre_train_yes,filter_$3,pct_fid_reflect,pct_fid_reflect_sqrt,pct_fid_reflect_lg,above_85_fid,pct_fid_3,above_80_fid,ebpP2,district,Job_title_Coded_S,received_training_from_cadre_S,ebps_received_training_from_cadre_S,primary_intervention_S,secondary_intervention_S,tertiary_intervention_S,survey,status,selpa_final,district_final,district_size,gender,ethnicity,race,age,selpa_code,Job_title_code,Setting,Role_Coded,Role,Job_Title,Credential,Edu_level,selpa_level,district_level,school_level,SELPA_List_original,EBP_know,exp_ASD,SELPA_List,selpa_list_code
CAP2559,Special Education Teacher (serving on a single school site),No, ,Prompting (PP),Reinforcement (R+),Visual Supports (VS),3,Reinforcement,Reinforcement,R,100,100,0,2, ,2, , ,0,1,0,1,1,1.732050808,0.301029996,1,3,1,R_1CK4A27QAVRhIiU,R_Pwb3t8oGbjasKv7,Special Education Teacher (serving on a single school site),No, ,Prompting (PP),Reinforcement (R+),Visual Supports (VS),ebpP2,Eligible,San Francisco Unified SELPA,San Francisco Unified,52592,Male,Yes,White,55 - 64,48,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential",Masters,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",San Francisco Unified SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,San Francisco Unified SELPA,49
CAP2559,Special Education Teacher (serving on a single school site),No, ,Prompting (PP),Reinforcement (R+),Visual Supports (VS),3,Prompting,Prompting,PP,66.66666667,100,0,1,1, , , ,1,1,0,1,1,1.732050808,0.301029996,1,3,1,R_1CK4A27QAVRhIiU,R_Pwb3t8oGbjasKv7,Special Education Teacher (serving on a single school site),No, ,Prompting (PP),Reinforcement (R+),Visual Supports (VS),ebpP2,Eligible,San Francisco Unified SELPA,San Francisco Unified,52592,Male,Yes,White,55 - 64,48,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential",Masters,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",San Francisco Unified SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,San Francisco Unified SELPA,49
CAP2561,General Education Teacher,No, ,Visual Supports (VS),Modeling (MD),Social Narratives (SN),3,Visual Supports,Visual Supports,VS,60,75,0,1,1, , , ,1,1,0,1,26,5.291502622,1.431363764,0,1,0,R_yUuH9hRD6Z3wA9j,R_3qxTMqh2XaASK3w,General Education Teacher,No, ,Visual Supports (VS),Modeling (MD),Social Narratives (SN),ebpP2,Eligible,San Francisco Unified SELPA,San Francisco Unified,52592,Female,No,White,45 - 54,48,1,school,DSP,Direct Service Provider,General Education Teacher,Multiple Subjects Credential,BA,District,at one individual school site,Preschool/Pre K, ,Little to no knowledge,Extensive hands-on experience working with students with autism,San Francisco Unified SELPA,49
CAP2561,General Education Teacher,No, ,Visual Supports (VS),Modeling (MD),Social Narratives (SN),3,Modeling,Modeling,MD,75,94.73684211,0,2, ,2, , ,0,1,0,1,6.263157895,2.874570906,0.861125485,1,2,1,R_yUuH9hRD6Z3wA9j,R_3qxTMqh2XaASK3w,General Education Teacher,No, ,Visual Supports (VS),Modeling (MD),Social Narratives (SN),ebpP2,Eligible,San Francisco Unified SELPA,San Francisco Unified,52592,Female,No,White,45 - 54,48,1,school,DSP,Direct Service Provider,General Education Teacher,Multiple Subjects Credential,BA,District,at one individual school site,Preschool/Pre K, ,Little to no knowledge,Extensive hands-on experience working with students with autism,San Francisco Unified SELPA,49
CAP2561,General Education Teacher,No, ,Visual Supports (VS),Modeling (MD),Social Narratives (SN),3,SN,Social Narratives,SN,25,100,0,3, , ,3, ,0,1,0,1,1,1.732050808,0.301029996,1,3,1,R_yUuH9hRD6Z3wA9j,R_3qxTMqh2XaASK3w,General Education Teacher,No, ,Visual Supports (VS),Modeling (MD),Social Narratives (SN),ebpP2,Eligible,San Francisco Unified SELPA,San Francisco Unified,52592,Female,No,White,45 - 54,48,1,school,DSP,Direct Service Provider,General Education Teacher,Multiple Subjects Credential,BA,District,at one individual school site,Preschool/Pre K, ,Little to no knowledge,Extensive hands-on experience working with students with autism,San Francisco Unified SELPA,49
CAP2569,Special Education Teacher (serving on a single school site),No, ,Prompting (PP),Reinforcement (R+),Modeling (MD),3,Reinforcement,Reinforcement,R,100,73.68421053,0,2, ,2, , ,0,1,0,1,27.31578947,5.414405736,1.452028675,0,1,0,R_2zRQYQ5UTviQj1j,R_83cE1gMzpnaDL5D,Special Education Teacher (serving on a single school site),No, ,Prompting (PP),Reinforcement (R+),Modeling (MD),ebpP2,Eligible,San Francisco Unified SELPA,San Francisco Unified,52592,Male,No,White,45 - 54,48,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe",Masters,District,at one individual school site,"Preschool/Pre K,K - 3rd (Elementary School),4 - 6th (Elementary School)",San Francisco Unified SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,San Francisco Unified SELPA,49
CAP2569,Special Education Teacher (serving on a single school site),No, ,Prompting (PP),Reinforcement (R+),Modeling (MD),3,Prompting,Prompting,PP,0,77.77777778,0,1,1, , , ,1,1,0,1,23.22222222,5.022173058,1.384213984,0,1,0,R_2zRQYQ5UTviQj1j,R_83cE1gMzpnaDL5D,Special Education Teacher (serving on a single school site),No, ,Prompting (PP),Reinforcement (R+),Modeling (MD),ebpP2,Eligible,San Francisco Unified SELPA,San Francisco Unified,52592,Male,No,White,45 - 54,48,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe",Masters,District,at one individual school site,"Preschool/Pre K,K - 3rd (Elementary School),4 - 6th (Elementary School)",San Francisco Unified SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,San Francisco Unified SELPA,49
CAP2569,Special Education Teacher (serving on a single school site),No, ,Prompting (PP),Reinforcement (R+),Modeling (MD),3,Modeling,Modeling,MD,75,75,0,3, , ,3, ,0,1,0,1,26,5.291502622,1.431363764,0,1,0,R_2zRQYQ5UTviQj1j,R_83cE1gMzpnaDL5D,Special Education Teacher (serving on a single school site),No, ,Prompting (PP),Reinforcement (R+),Modeling (MD),ebpP2,Eligible,San Francisco Unified SELPA,San Francisco Unified,52592,Male,No,White,45 - 54,48,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe",Masters,District,at one individual school site,"Preschool/Pre K,K - 3rd (Elementary School),4 - 6th (Elementary School)",San Francisco Unified SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,San Francisco Unified SELPA,49
CAP2572,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Prompting (PP),Modeling (MD),3,Reinforcement,Reinforcement,R,100,100,0,1,1, , , ,1,1,0,1,1,1.732050808,0.301029996,1,3,1,R_3D8eq7DiQaWyZwX,R_3fOw8geuKRVU6sH,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Prompting (PP),Modeling (MD),ebpP2,Eligible,San Francisco Unified SELPA,San Francisco Unified,52592,Female,No,White,25 - 34,48,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Mild Moderate,BA,District,at one individual school site,K - 3rd (Elementary School),San Francisco Unified SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,San Francisco Unified SELPA,49
CAP2572,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Prompting (PP),Modeling (MD),3,Prompting,Prompting,PP,100,94.73684211,0,2, ,2, , ,0,1,0,1,6.263157895,2.874570906,0.861125485,1,2,1,R_3D8eq7DiQaWyZwX,R_3fOw8geuKRVU6sH,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Prompting (PP),Modeling (MD),ebpP2,Eligible,San Francisco Unified SELPA,San Francisco Unified,52592,Female,No,White,25 - 34,48,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Mild Moderate,BA,District,at one individual school site,K - 3rd (Elementary School),San Francisco Unified SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,San Francisco Unified SELPA,49
CAP2572,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Prompting (PP),Modeling (MD),3,Modeling,Modeling,MD,75,94.73684211,0,3, , ,3, ,0,1,0,1,6.263157895,2.874570906,0.861125485,1,2,1,R_3D8eq7DiQaWyZwX,R_3fOw8geuKRVU6sH,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Prompting (PP),Modeling (MD),ebpP2,Eligible,San Francisco Unified SELPA,San Francisco Unified,52592,Female,No,White,25 - 34,48,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Mild Moderate,BA,District,at one individual school site,K - 3rd (Elementary School),San Francisco Unified SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,San Francisco Unified SELPA,49
CAP2594,Special Education Teacher (serving on a single school site),Yes,"Discrete Trial Training,Self-Management Training,Social Narratives",Visual Supports (VS),Other (Please specify),Reinforcement (R+),3,Visual Supports,Visual Supports,VS,60,87.5,0,1,1, , , ,1,3,1,1,13.5,3.937003937,1.161368002,1,2,1,R_1eWt1MlEYSfGe8L,R_2eRLYzeX3nxEMND,Special Education Teacher (serving on a single school site),Yes,"Discrete Trial Training,Self-Management Training,Social Narratives",Visual Supports (VS),Other (Please specify),Reinforcement (R+),ebpP2,Eligible,Placer SELPA,Dry Creek Joint Elementary,6866,Female,Yes,Other,45 - 54,36,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Single Subject Credential",BA,District,at one individual school site,K - 3rd (Elementary School),Placer SELPA,Some knowledge,Some recent experience (within the last 5 years),Placer SELPA,40
CAP2594,Special Education Teacher (serving on a single school site),Yes,"Discrete Trial Training,Self-Management Training,Social Narratives",Visual Supports (VS),Other (Please specify),Reinforcement (R+),3,Reinforcement,Reinforcement,R,100,94.73684211,0,3, , ,3, ,0,3,1,1,6.263157895,2.874570906,0.861125485,1,2,1,R_1eWt1MlEYSfGe8L,R_2eRLYzeX3nxEMND,Special Education Teacher (serving on a single school site),Yes,"Discrete Trial Training,Self-Management Training,Social Narratives",Visual Supports (VS),Other (Please specify),Reinforcement (R+),ebpP2,Eligible,Placer SELPA,Dry Creek Joint Elementary,6866,Female,Yes,Other,45 - 54,36,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Single Subject Credential",BA,District,at one individual school site,K - 3rd (Elementary School),Placer SELPA,Some knowledge,Some recent experience (within the last 5 years),Placer SELPA,40
CAP2594,Special Education Teacher (serving on a single school site),Yes,"Discrete Trial Training,Self-Management Training,Social Narratives",Visual Supports (VS),Other (Please specify),Reinforcement (R+),3,DTT,Discrete Trial Training,DTT,75,90.47619048,1,4, , , ,4,0,3,1,0,10.52380952,3.538899479,1.061596071,1,2,1,R_1eWt1MlEYSfGe8L,R_2eRLYzeX3nxEMND,Special Education Teacher (serving on a single school site),Yes,"Discrete Trial Training,Self-Management Training,Social Narratives",Visual Supports (VS),Other (Please specify),Reinforcement (R+),ebpP2,Eligible,Placer SELPA,Dry Creek Joint Elementary,6866,Female,Yes,Other,45 - 54,36,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Single Subject Credential",BA,District,at one individual school site,K - 3rd (Elementary School),Placer SELPA,Some knowledge,Some recent experience (within the last 5 years),Placer SELPA,40
CAP2624,Special Education Teacher (serving on a single school site),Not sure, ,Antecedent Based Intervention (ABI),Modeling (MD),Social Skills Training (SST),3,ABI,Antecedent Based Intervention,ABI,100,100,0,1,1, , , ,1,2,0,1,1,1.732050808,0.301029996,1,3,1,R_vqOzCEjMbMuZSo1,R_3IRVVt2jiTuGl5C,Special Education Teacher (serving on a single school site),Not sure, ,Antecedent Based Intervention (ABI),Modeling (MD),Social Skills Training (SST),ebpP2,Eligible,Kern High SELPA,Kern High,39081,Male,Yes,White,35 - 44,22,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,"High School,Post Secondary (18-22)",Kern High SELPA,Some knowledge,Some recent experience (within the last 5 years),Kern High SELPA,24
CAP2624,Special Education Teacher (serving on a single school site),Not sure, ,Antecedent Based Intervention (ABI),Modeling (MD),Social Skills Training (SST),3,Modeling,Modeling,MD,50,100,0,2, ,2, , ,0,2,0,1,1,1.732050808,0.301029996,1,3,1,R_vqOzCEjMbMuZSo1,R_3IRVVt2jiTuGl5C,Special Education Teacher (serving on a single school site),Not sure, ,Antecedent Based Intervention (ABI),Modeling (MD),Social Skills Training (SST),ebpP2,Eligible,Kern High SELPA,Kern High,39081,Male,Yes,White,35 - 44,22,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,"High School,Post Secondary (18-22)",Kern High SELPA,Some knowledge,Some recent experience (within the last 5 years),Kern High SELPA,24
CAP2624,Special Education Teacher (serving on a single school site),Not sure, ,Antecedent Based Intervention (ABI),Modeling (MD),Social Skills Training (SST),3,Social Skills Training,Social Skills Training,SST,75,100,0,3, , ,3, ,0,2,0,1,1,1.732050808,0.301029996,1,3,1,R_vqOzCEjMbMuZSo1,R_3IRVVt2jiTuGl5C,Special Education Teacher (serving on a single school site),Not sure, ,Antecedent Based Intervention (ABI),Modeling (MD),Social Skills Training (SST),ebpP2,Eligible,Kern High SELPA,Kern High,39081,Male,Yes,White,35 - 44,22,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,"High School,Post Secondary (18-22)",Kern High SELPA,Some knowledge,Some recent experience (within the last 5 years),Kern High SELPA,24
CAP2635,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Differential Reinforcement Procedures (DRA, DRO, DRI),Discrete Trial Training,Extinction Procedures,Functional Behavior Assessment,PECS/Functional Communication Training,Pivotal Response Teaching,Prompting/Prompt Fading,Reinforcement,Social Narratives,Task Analysis,Visual Supports",Picture Exchange Communication System (PECS),Discrete Trial Training (DTT),Reinforcement (R+),3,Reinforcement,Reinforcement,R,100,95.65217391,1,3, , ,3, ,0,3,1,1,5.347826087,2.710687383,0.80262502,1,2,1,R_1LZqHz4TRCG12B0,R_3RqNJ8nRGlXCe3P,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Differential Reinforcement Procedures (DRA, DRO, DRI),Discrete Trial Training,Extinction Procedures,Functional Behavior Assessment,PECS/Functional Communication Training,Pivotal Response Teaching,Prompting/Prompt Fading,Reinforcement,Social Narratives,Task Analysis,Visual Supports",Picture Exchange Communication System (PECS),Discrete Trial Training (DTT),Reinforcement (R+),ebpP2,Eligible,San Juan Unified SELPA,San Juan Unified,39805,Female,No,White,35 - 44,51,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Early Childhood Special Education Credential,Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential",BA,District,at one individual school site,Preschool/Pre K,San Juan Unified SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,San Juan Unified SELPA,51
